Car Horsepower,Car Price
-0.3186355921357813,1.7208005874031138
0.3813180037034763,-0.38822531519122644
-0.9310949884951317,0.9292749556171299
-0.5519534574155338,0.029474086832933226
0.0021764726238784307,1.3875808995288765
0.26465907106360004,1.8414533223398424
0.4396474700234144,-0.7085414616465103
-0.6686123900554101,-2.160806429225731
-0.9602597216551008,-0.42653448862101123
1.1979305321826101,1.1862205097228093
-0.3769650584557194,0.25314695870636916
-0.5519534574155338,-0.4060857387476493
1.7228957290620535,0.15366017073629887
-0.11448246001599784,0.8854165320753222
1.547907330102239,0.3624708219406047
-0.3769650584557194,-0.345002357462087
-0.9602597216551008,0.1483221098724847
-0.9602597216551008,1.193990543450955
0.3813180037034763,-1.1653739937316503
-0.9310949884951317,0.8989178364578777
0.32298853738353817,-0.798584294771731
-0.43529452477565755,0.38040100429589874
0.3813180037034763,-0.5665628107123348
0.5563064026632907,0.1889640972213472
0.0313412057838475,0.16788693589936818
-0.5519534574155338,1.5408803006678995
2.889485055460816,-1.1903136969900523
-0.7269418563753482,-0.4757523626368665
0.5854711358232597,0.08733657664406923
1.7812251953819915,0.46947134662347073
-0.9019302553351626,-0.23176509890214847
0.26465907106360004,-0.36512247273499576
1.2854247316625174,-0.09283304796422281
1.2854247316625174,-0.06704176803723727
0.4104827368634454,0.9260071257043271
-0.7269418563753482,-0.8706880732232072
-0.20197665949590504,-0.20663747841731794
-1.1352481206149152,-1.6840194111846705
-0.17281192633593598,0.05864389647809998
0.2938238042235691,-1.958992344449337
0.0021764726238784307,0.3207688367956948
-0.8436007890152245,-0.1914201446422025
-0.17281192633593598,-1.2946500791637658
-1.1352481206149152,0.3002058194254751
0.4396474700234144,0.4595488602538048
0.2938238042235691,-0.31346819664210746
0.14800013842372375,-0.4843682592451349
-1.3102365195747296,-0.7274894036663362
2.422849324901311,0.5292111204335966
3.0936381875805994,1.1537289926619436
0.6438006021431979,-2.4337285652290572
2.1895314596215583,1.1430330386672254
0.4396474700234144,-1.361555399675976
-1.2519070532547913,0.7205380746517497
-0.026988260536090637,0.31007863646278755
-0.17281192633593598,1.9731105697163676
-0.9019302553351626,0.06145784387922887
-0.9019302553351626,-0.48189986581217753
-0.9602597216551008,-0.1383699336678641
-0.9602597216551008,0.022716902686272612
-0.3186355921357813,0.22487183631649577
-1.1352481206149152,1.1825637715578232
-0.3769650584557194,1.8113716780247267
0.0021764726238784307,-0.5481926584390437
-0.26030612581584317,2.6645856381224893
-0.9602597216551008,-1.5698570010323776
-0.9310949884951317,0.46798393627872603
-1.3102365195747296,-1.3493333117860618
2.1895314596215583,1.5647975510525178
-0.20197665949590504,0.16471782261596188
0.0313412057838475,-0.3033223006934932
-0.11448246001599784,-2.302169611265814
0.0021764726238784307,1.8259500012346033
-0.9310949884951317,-0.13643603786605918
-0.46445925793562665,-1.0157190759626118
-0.46445925793562665,-1.0167480366878208
-0.3186355921357813,-1.5647523188977546
-0.9602597216551008,2.0600560837465136
1.2854247316625174,0.09153285534743154
-0.7269418563753482,-0.31938207512218814
0.26465907106360004,0.9261311562503182
-0.17281192633593598,0.07769227142702435
-0.9310949884951317,-1.4149947403214493
0.4396474700234144,0.967586526351818
1.606236796422177,0.7705847307181188
-0.46445925793562665,-0.04487869512522487
-0.9310949884951317,0.3709131575906529
1.139601065862672,2.1156159000781023
0.5854711358232597,0.8822274831416647
-1.0769186542949771,0.3990872249893442
-0.26030612581584317,-0.02320932923230443
1.7228957290620535,1.1566737671856255
-1.5435543848544822,0.4102543842852309
-0.9602597216551008,0.9497567951943364
1.606236796422177,0.5019878370158308
-0.8144360558552555,-0.19868408492523962
0.4396474700234144,-0.6731051984589341
-0.026988260536090637,-0.942464572246616
0.6438006021431979,-0.4794662106970977
0.9937774000628267,0.03227148953905798
-0.17281192633593598,0.33384665526753454
-0.9602597216551008,-1.2612563908983998
1.7228957290620535,-0.7421261389776415
-0.4936239910955957,0.9628311805732948
-0.9602597216551008,1.1735771622657052
-0.9310949884951317,0.12162128517171503
-0.9602597216551008,0.8443578240494888
-0.4936239910955957,-0.6480689068464767
0.32298853738353817,-0.7927908470653718
0.3813180037034763,-0.9180248823864376
0.26465907106360004,-0.6441372738392539
-0.43529452477565755,0.3184951085444849
-0.9019302553351626,-0.3140480146044973
1.7812251953819915,-0.20167291848755858
0.2938238042235691,-0.2662050690753378
0.0021764726238784307,0.4440878491715207
-1.1352481206149152,0.7172237490821953
0.26465907106360004,0.8023118004987985
-0.9019302553351626,0.14412830914853433
-0.11448246001599784,-0.6078132499190889
1.4895778637823007,1.4084265898995643
-0.9602597216551008,-1.2140584530503715
-0.9310949884951317,-3.0757711345870136
-0.9602597216551008,-1.0063268635476679
1.2270952653425793,-0.49720640075750044
0.3813180037034763,-1.6627800254763818
-0.9602597216551008,-0.9987555744440139
-0.3769650584557194,-0.8696258821299281
2.1603667264615893,0.4667306422762773
-0.17281192633593598,-0.20423050188248232
2.3645198585813727,0.6406584975358333
-0.9310949884951317,0.30076938370021633
-1.4268954522146058,-0.7801433652928791
1.7228957290620535,0.04059039532018094
